tijdstip;locatie;component;waarde;LKI
2016-03-25 04:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;1,89;1
2016-03-25 04:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;15,25;2
2016-03-25 05:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;14,02;2
2016-03-25 05:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;1,6;1
2016-03-25 06:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;14,48;2
2016-03-25 06:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;2,79;1
2016-03-25 06:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;21,07;3
2016-03-25 07:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;21,26;3
2016-03-25 07:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;5,18;1
2016-03-25 08:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;34,21;4
2016-03-25 08:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;10,42;2
2016-03-25 08:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;8,27;1
2016-03-25 09:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;9,55;1
2016-03-25 09:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;47,03;5
2016-03-25 09:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;21,47;2
2016-03-25 10:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;19,04;2
2016-03-25 10:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;31,83;4
2016-03-25 11:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;26,65;3
2016-03-25 11:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;36,78;4
2016-03-25 11:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;36,43;4
2016-03-25 12:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;27,45;3
2016-03-25 12:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;18,51;2
2016-03-25 12:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;18,99;2
2016-03-25 13:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;32,59;4
2016-03-25 13:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;16,33;2
2016-03-25 13:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;27,09;3
2016-03-25 14:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;21,2;2
2016-03-25 14:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;38,99;4
2016-03-25 14:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;30,49;4
2016-03-25 15:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;22,73;2
2016-03-25 15:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;37,71;4
2016-03-25 15:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;25,41;3
2016-03-25 16:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;47,95;5
2016-03-25 16:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;23,7;3
2016-03-25 16:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;21,24;2
2016-03-25 17:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;32,59;4
2016-03-25 17:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;26,59;3
2016-03-25 17:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;20,28;2
2016-03-25 18:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;22,65;2
2016-03-25 18:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;50,51;5
2016-03-25 18:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;31,34;4
2016-03-25 19:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;62,03;6
2016-03-25 19:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;21,97;2
2016-03-25 19:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;37,39;4
2016-03-25 20:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;28,01;3
2016-03-25 20:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;48,38;5
2016-03-25 20:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;41,55;4
2016-03-25 21:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;19,91;2
2016-03-25 21:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;48,17;5
2016-03-25 21:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;63,31;6
2016-03-25 22:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;75,09;7
2016-03-25 22:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;46,67;5
2016-03-25 22:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;41,92;3
2016-03-25 23:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;46,21;3
2016-03-25 23:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;71,8;6
2016-03-25 23:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;27,47;3
2016-03-26 00:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;44,11;4
2016-03-26 00:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;63,01;4
2016-03-26 00:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;96,7;7
2016-03-26 01:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;37,71;4
2016-03-26 01:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;102,52;8
2016-03-26 01:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;53,45;4
2016-03-26 02:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;19,43;2
2016-03-26 02:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;77,79;7
2016-03-26 02:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;24,91;3
2016-03-26 03:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;32,59;4
2016-03-26 03:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;18,4;2
2016-03-26 03:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;75,83;7
2016-03-26 04:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;65,98;6
2016-03-26 04:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;27,47;3
2016-03-26 04:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;7,99;1
2016-03-26 05:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;66,79;6
2016-03-26 05:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;26,19;3
2016-03-26 05:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;8,12;1
2016-03-26 06:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;23,63;3
2016-03-26 06:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;60,21;6
2016-03-26 06:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;7,14;1
2016-03-26 07:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;46,71;5
2016-03-26 07:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;40,27;4
2016-03-26 07:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;6,35;1
2016-03-26 08:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;33,87;4
2016-03-26 08:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;19,79;2
2016-03-26 08:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;5,96;1
2016-03-26 09:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;21,07;3
2016-03-26 09:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;7,75;1
2016-03-26 09:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;29,25;3
2016-03-26 10:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;10,02;2
2016-03-26 10:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;27,82;3
2016-03-26 10:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;35,15;4
2016-03-26 11:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;5,71;1
2016-03-26 11:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;26,29;3
2016-03-26 11:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;11,21;2
2016-03-26 12:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;21,13;3
2016-03-26 12:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;8,85;1
2016-03-26 12:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;12,11;2
2016-03-26 13:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;13,78;2
2016-03-26 13:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;4,72;1
2016-03-26 13:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;9,55;1
2016-03-26 14:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;12,11;2
2016-03-26 14:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;5,91;1
2016-03-26 14:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;13,28;2
2016-03-26 15:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;16,47;2
2016-03-26 15:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;6,55;1
2016-03-26 15:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;12,11;2
2016-03-26 16:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;17,34;2
2016-03-26 16:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;15,95;2
2016-03-26 16:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;6,46;1
2016-03-26 17:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;13,39;2
2016-03-26 17:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;16,44;2
2016-03-26 17:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;5,67;1
2016-03-26 18:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;5,05;1
2016-03-26 18:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;16,34;2
2016-03-26 18:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;9,55;1
2016-03-26 19:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;17,09;2
2016-03-26 19:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;3,28;1
2016-03-26 19:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;10,83;2
2016-03-26 20:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;2,64;1
2016-03-26 20:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;17,6;2
2016-03-26 20:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;10,83;2
2016-03-26 21:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;24,74;3
2016-03-26 21:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;5,71;1
2016-03-26 21:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;3,72;1
2016-03-26 22:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;22,67;3
2016-03-26 22:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;15,95;2
2016-03-26 22:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;2,91;1
2016-03-26 23:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;21,12;3
2016-03-26 23:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;21,07;3
2016-03-26 23:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;3,58;1
2016-03-27 00:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;20,25;3
2016-03-27 00:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;15,95;2
2016-03-27 00:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;3,53;1
2016-03-27 01:00:00+01:00;Den Haag-Amsterdamse Veerkade;PM10;14,67;2
2016-03-27 01:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO2;17,31;2
2016-03-27 01:00:00+01:00;Den Haag-Amsterdamse Veerkade;NO;5,33;1
2016-03-27 03:00:00+02:00;Den Haag-Amsterdamse Veerkade;PM10;12,11;2
2016-03-27 03:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;7,87;1
2016-03-27 03:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;20,44;3
2016-03-27 04:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;23,53;3
2016-03-27 04:00:00+02:00;Den Haag-Amsterdamse Veerkade;PM10;0,59;1
2016-03-27 04:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;4,67;1
2016-03-27 05:00:00+02:00;Den Haag-Amsterdamse Veerkade;PM10;9,55;1
2016-03-27 05:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;2,26;1
2016-03-27 05:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;22,5;3
2016-03-27 06:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;2,93;1
2016-03-27 06:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;18,38;2
2016-03-27 07:00:00+02:00;Den Haag-Amsterdamse Veerkade;PM10;22,35;3
2016-03-27 07:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;1,27;1
2016-03-27 07:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;22,05;3
2016-03-27 08:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;0,95;1
2016-03-27 08:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;21,61;3
2016-03-27 09:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;17,47;2
2016-03-27 09:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;1,16;1
2016-03-27 10:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;16,01;2
2016-03-27 10:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;2,29;1
2016-03-27 10:00:00+02:00;Den Haag-Amsterdamse Veerkade;PM10;22,35;3
2016-03-27 11:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;1,92;1
2016-03-27 11:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;12,69;2
2016-03-27 12:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;12,32;2
2016-03-27 12:00:00+02:00;Den Haag-Amsterdamse Veerkade;PM10;27,47;3
2016-03-27 12:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;3,39;1
2016-03-27 13:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;3,84;1
2016-03-27 13:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;10,29;2
2016-03-27 13:00:00+02:00;Den Haag-Amsterdamse Veerkade;PM10;0,59;1
2016-03-27 14:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;3,12;1
2016-03-27 14:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;9,67;1
2016-03-27 15:00:00+02:00;Den Haag-Amsterdamse Veerkade;PM10;4,43;1
2016-03-27 15:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;4,08;1
2016-03-27 15:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;9,74;1
2016-03-27 16:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;4,38;1
2016-03-27 16:00:00+02:00;Den Haag-Amsterdamse Veerkade;PM10;4,43;1
2016-03-27 16:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;9,73;1
2016-03-27 17:00:00+02:00;Den Haag-Amsterdamse Veerkade;PM10;5,71;1
2016-03-27 17:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;8,86;1
2016-03-27 17:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;2,65;1
2016-03-27 18:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;3,77;1
2016-03-27 18:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;14,05;2
2016-03-27 18:00:00+02:00;Den Haag-Amsterdamse Veerkade;PM10;0,59;1
2016-03-27 19:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;17,94;2
2016-03-27 19:00:00+02:00;Den Haag-Amsterdamse Veerkade;PM10;10,83;2
2016-03-27 19:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;3,42;1
2016-03-27 20:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;20,83;3
2016-03-27 20:00:00+02:00;Den Haag-Amsterdamse Veerkade;PM10;14,67;2
2016-03-27 20:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;5,36;1
2016-03-27 21:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;27,27;3
2016-03-27 21:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;4,16;1
2016-03-27 22:00:00+02:00;Den Haag-Amsterdamse Veerkade;PM10;14,67;2
2016-03-27 22:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;31,58;4
2016-03-27 22:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;3,8;1
2016-03-27 23:00:00+02:00;Den Haag-Amsterdamse Veerkade;PM10;14,67;2
2016-03-27 23:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;4,37;1
2016-03-27 23:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;25,83;3
2016-03-28 00:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;22,6;3
2016-03-28 00:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;2,86;1
2016-03-28 00:00:00+02:00;Den Haag-Amsterdamse Veerkade;PM10;14,67;2
2016-03-28 01:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;17,35;2
2016-03-28 01:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;2,07;1
2016-03-28 02:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;20,59;3
2016-03-28 02:00:00+02:00;Den Haag-Amsterdamse Veerkade;PM10;22,35;3
2016-03-28 02:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;2,32;1
2016-03-28 03:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;1,07;1
2016-03-28 03:00:00+02:00;Den Haag-Amsterdamse Veerkade;PM10;1,87;1
2016-03-28 03:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;17,51;2
2016-03-28 04:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;13,95;2
2016-03-28 04:00:00+02:00;Den Haag-Amsterdamse Veerkade;PM10;17,23;2
2016-03-28 04:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;0,61;1
2016-03-28 05:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;0,79;1
2016-03-28 05:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;11,71;2
2016-03-28 06:00:00+02:00;Den Haag-Amsterdamse Veerkade;PM10;23,63;3
2016-03-28 06:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;9,32;1
2016-03-28 06:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;0,58;1
2016-03-28 07:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;8,67;1
2016-03-28 07:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;0,46;1
2016-03-28 08:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;8,15;1
2016-03-28 08:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;0,59;1
2016-03-28 08:00:00+02:00;Den Haag-Amsterdamse Veerkade;PM10;17,23;2
2016-03-28 09:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;8,38;1
2016-03-28 09:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;0,99;1
2016-03-28 10:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;9,98;1
2016-03-28 10:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;1,14;1
2016-03-28 10:00:00+02:00;Den Haag-Amsterdamse Veerkade;PM10;19,79;2
2016-03-28 11:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;1,63;1
2016-03-28 11:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;8,94;1
2016-03-28 12:00:00+02:00;Den Haag-Amsterdamse Veerkade;PM10;4,43;1
2016-03-28 12:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;10,26;2
2016-03-28 12:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;2,44;1
2016-03-28 13:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;10,61;2
2016-03-28 13:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;5,16;1
2016-03-28 13:00:00+02:00;Den Haag-Amsterdamse Veerkade;PM10;14,67;2
2016-03-28 14:00:00+02:00;Den Haag-Amsterdamse Veerkade;PM10;26,19;3
2016-03-28 14:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;8,94;1
2016-03-28 14:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;6,72;1
2016-03-28 15:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;9,76;1
2016-03-28 15:00:00+02:00;Den Haag-Amsterdamse Veerkade;PM10;15,95;2
2016-03-28 15:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;10,83;2
2016-03-28 16:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;14,67;2
2016-03-28 16:00:00+02:00;Den Haag-Amsterdamse Veerkade;PM10;31,31;4
2016-03-28 16:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;14,04;2
2016-03-28 17:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;14,14;2
2016-03-28 17:00:00+02:00;Den Haag-Amsterdamse Veerkade;PM10;31,31;4
2016-03-28 17:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;13,41;2
2016-03-28 18:00:00+02:00;Den Haag-Amsterdamse Veerkade;PM10;30,03;4
2016-03-28 18:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;12,58;2
2016-03-28 18:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;14,88;2
2016-03-28 19:00:00+02:00;Den Haag-Amsterdamse Veerkade;PM10;31,31;4
2016-03-28 19:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;10,31;2
2016-03-28 19:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;19,28;2
2016-03-28 20:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;18,56;2
2016-03-28 20:00:00+02:00;Den Haag-Amsterdamse Veerkade;PM10;31,31;4
2016-03-28 20:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;11,23;2
2016-03-28 21:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;20,74;3
2016-03-28 21:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;8,0;1
2016-03-28 21:00:00+02:00;Den Haag-Amsterdamse Veerkade;PM10;32,59;4
2016-03-28 22:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;20,75;3
2016-03-28 22:00:00+02:00;Den Haag-Amsterdamse Veerkade;PM10;9,55;1
2016-03-28 22:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;6,0;1
2016-03-28 23:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;17,3;2
2016-03-28 23:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;5,19;1
2016-03-28 23:00:00+02:00;Den Haag-Amsterdamse Veerkade;PM10;24,91;3
2016-03-29 00:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;5,33;1
2016-03-29 00:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;17,38;2
2016-03-29 00:00:00+02:00;Den Haag-Amsterdamse Veerkade;PM10;15,95;2
2016-03-29 01:00:00+02:00;Den Haag-Amsterdamse Veerkade;PM10;28,75;3
2016-03-29 01:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;3,74;1
2016-03-29 01:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;18,53;2
2016-03-29 02:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;2,24;1
2016-03-29 02:00:00+02:00;Den Haag-Amsterdamse Veerkade;PM10;5,71;1
2016-03-29 02:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;14,79;2
2016-03-29 03:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;15,14;2
2016-03-29 03:00:00+02:00;Den Haag-Amsterdamse Veerkade;PM10;37,71;4
2016-03-29 03:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;1,78;1
2016-03-29 04:00:00+02:00;Den Haag-Amsterdamse Veerkade;PM10;9,55;1
2016-03-29 04:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;11,22;2
2016-03-29 04:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;0,85;1
2016-03-29 05:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;0,52;1
2016-03-29 05:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;8,17;1
2016-03-29 05:00:00+02:00;Den Haag-Amsterdamse Veerkade;PM10;6,99;1
2016-03-29 06:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;2,9;1
2016-03-29 06:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;11,61;2
2016-03-29 06:00:00+02:00;Den Haag-Amsterdamse Veerkade;PM10;27,47;3
2016-03-29 07:00:00+02:00;Den Haag-Amsterdamse Veerkade;PM10;4,43;1
2016-03-29 07:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;25,81;3
2016-03-29 07:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;5,92;1
2016-03-29 08:00:00+02:00;Den Haag-Amsterdamse Veerkade;PM10;33,87;4
2016-03-29 08:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;16,17;2
2016-03-29 08:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;45,11;5
2016-03-29 09:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;67,49;6
2016-03-29 09:00:00+02:00;Den Haag-Amsterdamse Veerkade;PM10;5,71;1
2016-03-29 09:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;26,66;3
2016-03-29 10:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;26,86;3
2016-03-29 10:00:00+02:00;Den Haag-Amsterdamse Veerkade;PM10;18,51;2
2016-03-29 10:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;50,12;5
2016-03-29 11:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;20,61;2
2016-03-29 11:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;36,99;4
2016-03-29 12:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;31,7;4
2016-03-29 12:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;20,58;2
2016-03-29 12:00:00+02:00;Den Haag-Amsterdamse Veerkade;PM10;10,83;2
2016-03-29 13:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;29,34;3
2016-03-29 13:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;18,5;2
2016-03-29 14:00:00+02:00;Den Haag-Amsterdamse Veerkade;PM10;24,91;3
2016-03-29 14:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;25,34;3
2016-03-29 14:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;29,3;3
2016-03-29 15:00:00+02:00;Den Haag-Amsterdamse Veerkade;PM10;23,63;3
2016-03-29 15:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;18,27;2
2016-03-29 15:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;26,64;3
2016-03-29 17:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO;14,59;2
2016-03-29 17:00:00+02:00;Den Haag-Amsterdamse Veerkade;NO2;23,56;3
