tijdstip;locatie;component;waarde;LKI
2016-03-21 17:00:00+01:00;Den Haag-Bleriotlaan;PM10;30,03;4
2016-03-21 17:00:00+01:00;Den Haag-Bleriotlaan;NO;4,89;1
2016-03-21 17:00:00+01:00;Den Haag-Bleriotlaan;O3;44,47;4
2016-03-21 17:00:00+01:00;Den Haag-Bleriotlaan;NO2;32,04;4
2016-03-21 18:00:00+01:00;Den Haag-Bleriotlaan;O3;51,59;4
2016-03-21 18:00:00+01:00;Den Haag-Bleriotlaan;NO2;27,43;3
2016-03-21 18:00:00+01:00;Den Haag-Bleriotlaan;NO;3,22;1
2016-03-21 18:00:00+01:00;Den Haag-Bleriotlaan;PM10;21,07;3
2016-03-21 19:00:00+01:00;Den Haag-Bleriotlaan;O3;57,67;4
2016-03-21 19:00:00+01:00;Den Haag-Bleriotlaan;NO;2,06;1
2016-03-21 19:00:00+01:00;Den Haag-Bleriotlaan;NO2;27,62;3
2016-03-21 19:00:00+01:00;Den Haag-Bleriotlaan;PM10;18,51;2
2016-03-21 20:00:00+01:00;Den Haag-Bleriotlaan;NO2;20,0;3
2016-03-21 20:00:00+01:00;Den Haag-Bleriotlaan;O3;63,54;5
2016-03-21 20:00:00+01:00;Den Haag-Bleriotlaan;PM10;14,67;2
2016-03-21 20:00:00+01:00;Den Haag-Bleriotlaan;NO;1,17;1
2016-03-21 21:00:00+01:00;Den Haag-Bleriotlaan;NO;0,92;1
2016-03-21 21:00:00+01:00;Den Haag-Bleriotlaan;PM10;14,67;2
2016-03-21 21:00:00+01:00;Den Haag-Bleriotlaan;O3;65,42;5
2016-03-21 21:00:00+01:00;Den Haag-Bleriotlaan;NO2;15,6;2
2016-03-21 22:00:00+01:00;Den Haag-Bleriotlaan;NO2;17,82;2
2016-03-21 22:00:00+01:00;Den Haag-Bleriotlaan;NO;0,77;1
2016-03-21 22:00:00+01:00;Den Haag-Bleriotlaan;O3;62,25;5
2016-03-21 22:00:00+01:00;Den Haag-Bleriotlaan;PM10;38,99;4
2016-03-21 23:00:00+01:00;Den Haag-Bleriotlaan;NO;0,6;1
2016-03-21 23:00:00+01:00;Den Haag-Bleriotlaan;O3;62,26;5
2016-03-21 23:00:00+01:00;Den Haag-Bleriotlaan;NO2;19,35;2
2016-03-21 23:00:00+01:00;Den Haag-Bleriotlaan;PM10;9,55;1
2016-03-22 00:00:00+01:00;Den Haag-Bleriotlaan;NO2;17,52;2
2016-03-22 00:00:00+01:00;Den Haag-Bleriotlaan;NO;0,5;1
2016-03-22 00:00:00+01:00;Den Haag-Bleriotlaan;PM10;21,07;3
2016-03-22 00:00:00+01:00;Den Haag-Bleriotlaan;O3;64,43;5
2016-03-22 01:00:00+01:00;Den Haag-Bleriotlaan;PM10;17,23;2
2016-03-22 01:00:00+01:00;Den Haag-Bleriotlaan;NO2;12,83;2
2016-03-22 01:00:00+01:00;Den Haag-Bleriotlaan;O3;66,17;5
2016-03-22 01:00:00+01:00;Den Haag-Bleriotlaan;NO;0,75;1
2016-03-22 02:00:00+01:00;Den Haag-Bleriotlaan;NO2;12,22;2
2016-03-22 02:00:00+01:00;Den Haag-Bleriotlaan;NO;0,46;1
2016-03-22 02:00:00+01:00;Den Haag-Bleriotlaan;PM10;9,55;1
2016-03-22 02:00:00+01:00;Den Haag-Bleriotlaan;O3;68,1;5
2016-03-22 03:00:00+01:00;Den Haag-Bleriotlaan;NO;0,24;1
2016-03-22 03:00:00+01:00;Den Haag-Bleriotlaan;O3;69,38;5
2016-03-22 03:00:00+01:00;Den Haag-Bleriotlaan;NO2;13,15;2
2016-03-22 03:00:00+01:00;Den Haag-Bleriotlaan;PM10;14,67;2
2016-03-22 04:00:00+01:00;Den Haag-Bleriotlaan;NO2;17,77;2
2016-03-22 04:00:00+01:00;Den Haag-Bleriotlaan;NO;0,35;1
2016-03-22 04:00:00+01:00;Den Haag-Bleriotlaan;O3;64,91;5
2016-03-22 04:00:00+01:00;Den Haag-Bleriotlaan;PM10;14,67;2
2016-03-22 05:00:00+01:00;Den Haag-Bleriotlaan;PM10;9,55;1
2016-03-22 05:00:00+01:00;Den Haag-Bleriotlaan;NO;0,49;1
2016-03-22 05:00:00+01:00;Den Haag-Bleriotlaan;O3;64,94;5
2016-03-22 05:00:00+01:00;Den Haag-Bleriotlaan;NO2;16,39;2
2016-03-22 06:00:00+01:00;Den Haag-Bleriotlaan;PM10;23,63;3
2016-03-22 06:00:00+01:00;Den Haag-Bleriotlaan;O3;49,52;4
2016-03-22 06:00:00+01:00;Den Haag-Bleriotlaan;NO2;23,8;3
2016-03-22 06:00:00+01:00;Den Haag-Bleriotlaan;NO;1,26;1
2016-03-22 07:00:00+01:00;Den Haag-Bleriotlaan;O3;24,74;2
2016-03-22 07:00:00+01:00;Den Haag-Bleriotlaan;NO2;42,98;4
2016-03-22 07:00:00+01:00;Den Haag-Bleriotlaan;NO;6,46;1
2016-03-22 07:00:00+01:00;Den Haag-Bleriotlaan;PM10;38,99;4
2016-03-22 08:00:00+01:00;Den Haag-Bleriotlaan;NO;11,14;2
2016-03-22 08:00:00+01:00;Den Haag-Bleriotlaan;NO2;46,04;5
2016-03-22 08:00:00+01:00;Den Haag-Bleriotlaan;PM10;27,47;3
2016-03-22 08:00:00+01:00;Den Haag-Bleriotlaan;O3;17,72;2
2016-03-22 09:00:00+01:00;Den Haag-Bleriotlaan;O3;24,45;2
2016-03-22 09:00:00+01:00;Den Haag-Bleriotlaan;NO;14,52;2
2016-03-22 09:00:00+01:00;Den Haag-Bleriotlaan;PM10;40,27;4
2016-03-22 09:00:00+01:00;Den Haag-Bleriotlaan;NO2;36,28;4
2016-03-22 10:00:00+01:00;Den Haag-Bleriotlaan;NO2;28,63;3
2016-03-22 10:00:00+01:00;Den Haag-Bleriotlaan;O3;36,05;3
2016-03-22 10:00:00+01:00;Den Haag-Bleriotlaan;PM10;22,35;3
2016-03-22 10:00:00+01:00;Den Haag-Bleriotlaan;NO;11,57;2
2016-03-22 11:00:00+01:00;Den Haag-Bleriotlaan;NO2;22,48;3
2016-03-22 11:00:00+01:00;Den Haag-Bleriotlaan;NO;7,71;1
2016-03-22 11:00:00+01:00;Den Haag-Bleriotlaan;PM10;32,59;4
2016-03-22 11:00:00+01:00;Den Haag-Bleriotlaan;O3;42,46;4
2016-03-22 12:00:00+01:00;Den Haag-Bleriotlaan;PM10;9,55;1
2016-03-22 12:00:00+01:00;Den Haag-Bleriotlaan;NO2;20,8;3
2016-03-22 12:00:00+01:00;Den Haag-Bleriotlaan;NO;7,9;1
2016-03-22 12:00:00+01:00;Den Haag-Bleriotlaan;O3;46,48;4
2016-03-22 13:00:00+01:00;Den Haag-Bleriotlaan;PM10;18,51;2
2016-03-22 13:00:00+01:00;Den Haag-Bleriotlaan;NO2;17,68;2
2016-03-22 13:00:00+01:00;Den Haag-Bleriotlaan;O3;51,61;4
2016-03-22 13:00:00+01:00;Den Haag-Bleriotlaan;NO;5,69;1
2016-03-22 14:00:00+01:00;Den Haag-Bleriotlaan;PM10;9,55;1
2016-03-22 14:00:00+01:00;Den Haag-Bleriotlaan;NO2;15,69;2
2016-03-22 14:00:00+01:00;Den Haag-Bleriotlaan;NO;5,32;1
2016-03-22 14:00:00+01:00;Den Haag-Bleriotlaan;O3;56,31;4
2016-03-22 15:00:00+01:00;Den Haag-Bleriotlaan;NO2;18,94;2
2016-03-22 15:00:00+01:00;Den Haag-Bleriotlaan;O3;53,55;4
2016-03-22 15:00:00+01:00;Den Haag-Bleriotlaan;PM10;12,11;2
2016-03-22 15:00:00+01:00;Den Haag-Bleriotlaan;NO;4,77;1
2016-03-22 16:00:00+01:00;Den Haag-Bleriotlaan;NO2;21,32;3
2016-03-22 16:00:00+01:00;Den Haag-Bleriotlaan;NO;4,38;1
2016-03-22 16:00:00+01:00;Den Haag-Bleriotlaan;PM10;13,39;2
2016-03-22 16:00:00+01:00;Den Haag-Bleriotlaan;O3;53,35;4
2016-03-22 17:00:00+01:00;Den Haag-Bleriotlaan;O3;48,82;4
2016-03-22 17:00:00+01:00;Den Haag-Bleriotlaan;NO;4,4;1
2016-03-22 17:00:00+01:00;Den Haag-Bleriotlaan;NO2;27,57;3
2016-03-22 17:00:00+01:00;Den Haag-Bleriotlaan;PM10;17,23;2
2016-03-22 18:00:00+01:00;Den Haag-Bleriotlaan;O3;52,03;4
2016-03-22 18:00:00+01:00;Den Haag-Bleriotlaan;PM10;19,79;2
2016-03-22 18:00:00+01:00;Den Haag-Bleriotlaan;NO2;25,97;3
2016-03-22 18:00:00+01:00;Den Haag-Bleriotlaan;NO;3,4;1
2016-03-22 19:00:00+01:00;Den Haag-Bleriotlaan;NO2;26,79;3
2016-03-22 19:00:00+01:00;Den Haag-Bleriotlaan;PM10;10,83;2
2016-03-22 19:00:00+01:00;Den Haag-Bleriotlaan;O3;51,17;4
2016-03-22 19:00:00+01:00;Den Haag-Bleriotlaan;NO;2,65;1
2016-03-22 20:00:00+01:00;Den Haag-Bleriotlaan;NO2;28,83;3
2016-03-22 20:00:00+01:00;Den Haag-Bleriotlaan;NO;1,91;1
2016-03-22 20:00:00+01:00;Den Haag-Bleriotlaan;PM10;23,63;3
2016-03-22 20:00:00+01:00;Den Haag-Bleriotlaan;O3;46,54;4
2016-03-22 21:00:00+01:00;Den Haag-Bleriotlaan;O3;45,02;4
2016-03-22 21:00:00+01:00;Den Haag-Bleriotlaan;NO2;28,0;3
2016-03-22 21:00:00+01:00;Den Haag-Bleriotlaan;NO;1,67;1
2016-03-22 21:00:00+01:00;Den Haag-Bleriotlaan;PM10;8,27;1
2016-03-22 22:00:00+01:00;Den Haag-Bleriotlaan;NO2;18,75;2
2016-03-22 22:00:00+01:00;Den Haag-Bleriotlaan;NO;1,02;1
2016-03-22 22:00:00+01:00;Den Haag-Bleriotlaan;O3;50,36;4
2016-03-22 22:00:00+01:00;Den Haag-Bleriotlaan;PM10;8,27;1
2016-03-22 23:00:00+01:00;Den Haag-Bleriotlaan;NO;1,09;1
2016-03-22 23:00:00+01:00;Den Haag-Bleriotlaan;PM10;15,95;2
2016-03-22 23:00:00+01:00;Den Haag-Bleriotlaan;O3;45,36;4
2016-03-22 23:00:00+01:00;Den Haag-Bleriotlaan;NO2;22,8;3
2016-03-23 00:00:00+01:00;Den Haag-Bleriotlaan;NO2;24,52;3
2016-03-23 00:00:00+01:00;Den Haag-Bleriotlaan;NO;1,04;1
2016-03-23 00:00:00+01:00;Den Haag-Bleriotlaan;O3;44,46;4
2016-03-23 00:00:00+01:00;Den Haag-Bleriotlaan;PM10;15,95;2
2016-03-23 01:00:00+01:00;Den Haag-Bleriotlaan;NO2;18,64;2
2016-03-23 01:00:00+01:00;Den Haag-Bleriotlaan;PM10;18,51;2
2016-03-23 01:00:00+01:00;Den Haag-Bleriotlaan;O3;46,21;4
2016-03-23 01:00:00+01:00;Den Haag-Bleriotlaan;NO;1,55;1
2016-03-23 02:00:00+01:00;Den Haag-Bleriotlaan;PM10;0,59;1
2016-03-23 02:00:00+01:00;Den Haag-Bleriotlaan;NO;0,74;1
2016-03-23 02:00:00+01:00;Den Haag-Bleriotlaan;NO2;19,13;2
2016-03-23 02:00:00+01:00;Den Haag-Bleriotlaan;O3;44,5;4
2016-03-23 03:00:00+01:00;Den Haag-Bleriotlaan;O3;46,7;4
2016-03-23 03:00:00+01:00;Den Haag-Bleriotlaan;PM10;8,27;1
2016-03-23 03:00:00+01:00;Den Haag-Bleriotlaan;NO2;15,86;2
2016-03-23 03:00:00+01:00;Den Haag-Bleriotlaan;NO;0,63;1
2016-03-23 04:00:00+01:00;Den Haag-Bleriotlaan;O3;53,95;4
2016-03-23 04:00:00+01:00;Den Haag-Bleriotlaan;NO2;12,34;2
2016-03-23 04:00:00+01:00;Den Haag-Bleriotlaan;PM10;1,87;1
2016-03-23 04:00:00+01:00;Den Haag-Bleriotlaan;NO;0,36;1
2016-03-23 05:00:00+01:00;Den Haag-Bleriotlaan;NO2;10,62;2
2016-03-23 05:00:00+01:00;Den Haag-Bleriotlaan;NO;0,37;1
2016-03-23 05:00:00+01:00;Den Haag-Bleriotlaan;PM10;14,67;2
2016-03-23 05:00:00+01:00;Den Haag-Bleriotlaan;O3;58,46;4
2016-03-23 06:00:00+01:00;Den Haag-Bleriotlaan;NO2;11,47;2
2016-03-23 06:00:00+01:00;Den Haag-Bleriotlaan;NO;0,22;1
2016-03-23 06:00:00+01:00;Den Haag-Bleriotlaan;O3;53,35;4
2016-03-23 06:00:00+01:00;Den Haag-Bleriotlaan;PM10;6,99;1
2016-03-23 07:00:00+01:00;Den Haag-Bleriotlaan;NO;2,42;1
2016-03-23 07:00:00+01:00;Den Haag-Bleriotlaan;NO2;25,1;3
2016-03-23 07:00:00+01:00;Den Haag-Bleriotlaan;O3;33,87;3
2016-03-23 07:00:00+01:00;Den Haag-Bleriotlaan;PM10;4,43;1
2016-03-23 08:00:00+01:00;Den Haag-Bleriotlaan;NO;5,93;1
2016-03-23 08:00:00+01:00;Den Haag-Bleriotlaan;PM10;3,15;1
2016-03-23 08:00:00+01:00;Den Haag-Bleriotlaan;NO2;41,53;4
2016-03-23 08:00:00+01:00;Den Haag-Bleriotlaan;O3;27,83;2
2016-03-23 09:00:00+01:00;Den Haag-Bleriotlaan;NO2;32,9;4
2016-03-23 09:00:00+01:00;Den Haag-Bleriotlaan;NO;5,66;1
2016-03-23 09:00:00+01:00;Den Haag-Bleriotlaan;O3;32,39;3
2016-03-23 09:00:00+01:00;Den Haag-Bleriotlaan;PM10;3,15;1
2016-03-23 10:00:00+01:00;Den Haag-Bleriotlaan;PM10;0,59;1
2016-03-23 10:00:00+01:00;Den Haag-Bleriotlaan;O3;35,26;3
2016-03-23 10:00:00+01:00;Den Haag-Bleriotlaan;NO;3,99;1
2016-03-23 10:00:00+01:00;Den Haag-Bleriotlaan;NO2;22,37;3
2016-03-23 11:00:00+01:00;Den Haag-Bleriotlaan;O3;41,21;4
2016-03-23 11:00:00+01:00;Den Haag-Bleriotlaan;NO;3,23;1
2016-03-23 11:00:00+01:00;Den Haag-Bleriotlaan;NO2;19,55;2
2016-03-23 11:00:00+01:00;Den Haag-Bleriotlaan;PM10;6,99;1
2016-03-23 12:00:00+01:00;Den Haag-Bleriotlaan;O3;44,82;4
2016-03-23 12:00:00+01:00;Den Haag-Bleriotlaan;NO;2,86;1
2016-03-23 12:00:00+01:00;Den Haag-Bleriotlaan;PM10;4,43;1
2016-03-23 12:00:00+01:00;Den Haag-Bleriotlaan;NO2;13,9;2
2016-03-23 13:00:00+01:00;Den Haag-Bleriotlaan;NO;3,18;1
2016-03-23 13:00:00+01:00;Den Haag-Bleriotlaan;NO2;16,72;2
2016-03-23 13:00:00+01:00;Den Haag-Bleriotlaan;PM10;5,71;1
2016-03-23 13:00:00+01:00;Den Haag-Bleriotlaan;O3;42,65;4
2016-03-23 14:00:00+01:00;Den Haag-Bleriotlaan;O3;39,59;3
2016-03-23 14:00:00+01:00;Den Haag-Bleriotlaan;NO2;18,19;2
2016-03-23 14:00:00+01:00;Den Haag-Bleriotlaan;NO;3,67;1
2016-03-23 15:00:00+01:00;Den Haag-Bleriotlaan;NO;4,1;1
2016-03-23 15:00:00+01:00;Den Haag-Bleriotlaan;NO2;17,5;2
2016-03-23 15:00:00+01:00;Den Haag-Bleriotlaan;PM10;6,99;1
2016-03-23 15:00:00+01:00;Den Haag-Bleriotlaan;O3;39,6;3
2016-03-23 16:00:00+01:00;Den Haag-Bleriotlaan;O3;35,52;3
2016-03-23 16:00:00+01:00;Den Haag-Bleriotlaan;NO;4,09;1
2016-03-23 16:00:00+01:00;Den Haag-Bleriotlaan;PM10;4,43;1
2016-03-23 16:00:00+01:00;Den Haag-Bleriotlaan;NO2;21,33;3
2016-03-23 17:00:00+01:00;Den Haag-Bleriotlaan;PM10;17,23;2
2016-03-23 17:00:00+01:00;Den Haag-Bleriotlaan;O3;32,6;3
2016-03-23 17:00:00+01:00;Den Haag-Bleriotlaan;NO2;27,14;3
2016-03-23 17:00:00+01:00;Den Haag-Bleriotlaan;NO;4,24;1
2016-03-23 18:00:00+01:00;Den Haag-Bleriotlaan;NO;3,59;1
2016-03-23 18:00:00+01:00;Den Haag-Bleriotlaan;PM10;3,15;1
2016-03-23 18:00:00+01:00;Den Haag-Bleriotlaan;O3;33,36;3
2016-03-23 18:00:00+01:00;Den Haag-Bleriotlaan;NO2;27,34;3
2016-03-23 19:00:00+01:00;Den Haag-Bleriotlaan;PM10;18,51;2
2016-03-23 19:00:00+01:00;Den Haag-Bleriotlaan;NO;2,34;1
2016-03-23 19:00:00+01:00;Den Haag-Bleriotlaan;NO2;22,85;3
2016-03-23 19:00:00+01:00;Den Haag-Bleriotlaan;O3;34,88;3
2016-03-23 20:00:00+01:00;Den Haag-Bleriotlaan;O3;35,13;3
2016-03-23 20:00:00+01:00;Den Haag-Bleriotlaan;PM10;8,27;1
2016-03-23 20:00:00+01:00;Den Haag-Bleriotlaan;NO2;21,0;3
2016-03-23 20:00:00+01:00;Den Haag-Bleriotlaan;NO;1,65;1
2016-03-23 21:00:00+01:00;Den Haag-Bleriotlaan;PM10;4,43;1
2016-03-23 21:00:00+01:00;Den Haag-Bleriotlaan;NO2;24,76;3
2016-03-23 21:00:00+01:00;Den Haag-Bleriotlaan;O3;30,91;3
2016-03-23 21:00:00+01:00;Den Haag-Bleriotlaan;NO;0,96;1
2016-03-23 22:00:00+01:00;Den Haag-Bleriotlaan;NO;0,85;1
2016-03-23 22:00:00+01:00;Den Haag-Bleriotlaan;NO2;25,71;3
2016-03-23 22:00:00+01:00;Den Haag-Bleriotlaan;PM10;19,79;2
2016-03-23 22:00:00+01:00;Den Haag-Bleriotlaan;O3;29,6;2
2016-03-23 23:00:00+01:00;Den Haag-Bleriotlaan;NO2;25,24;3
2016-03-23 23:00:00+01:00;Den Haag-Bleriotlaan;PM10;12,11;2
2016-03-23 23:00:00+01:00;Den Haag-Bleriotlaan;NO;0,94;1
2016-03-23 23:00:00+01:00;Den Haag-Bleriotlaan;O3;27,67;2
2016-03-24 00:00:00+01:00;Den Haag-Bleriotlaan;PM10;41,55;4
2016-03-24 00:00:00+01:00;Den Haag-Bleriotlaan;NO2;25,03;3
2016-03-24 00:00:00+01:00;Den Haag-Bleriotlaan;NO;0,61;1
2016-03-24 00:00:00+01:00;Den Haag-Bleriotlaan;O3;24,23;2
2016-03-24 01:00:00+01:00;Den Haag-Bleriotlaan;O3;26,58;2
2016-03-24 01:00:00+01:00;Den Haag-Bleriotlaan;NO2;18,96;2
2016-03-24 01:00:00+01:00;Den Haag-Bleriotlaan;NO;1,25;1
2016-03-24 01:00:00+01:00;Den Haag-Bleriotlaan;PM10;19,79;2
2016-03-24 02:00:00+01:00;Den Haag-Bleriotlaan;PM10;15,95;2
2016-03-24 02:00:00+01:00;Den Haag-Bleriotlaan;NO;0,32;1
2016-03-24 02:00:00+01:00;Den Haag-Bleriotlaan;NO2;14,96;2
2016-03-24 02:00:00+01:00;Den Haag-Bleriotlaan;O3;29,12;2
2016-03-24 03:00:00+01:00;Den Haag-Bleriotlaan;PM10;13,39;2
2016-03-24 03:00:00+01:00;Den Haag-Bleriotlaan;NO;0,37;1
2016-03-24 03:00:00+01:00;Den Haag-Bleriotlaan;NO2;18,45;2
2016-03-24 03:00:00+01:00;Den Haag-Bleriotlaan;O3;25,24;2
2016-03-24 04:00:00+01:00;Den Haag-Bleriotlaan;O3;25,37;2
2016-03-24 04:00:00+01:00;Den Haag-Bleriotlaan;NO;0,53;1
2016-03-24 04:00:00+01:00;Den Haag-Bleriotlaan;PM10;18,51;2
2016-03-24 04:00:00+01:00;Den Haag-Bleriotlaan;NO2;20,07;3
2016-03-24 05:00:00+01:00;Den Haag-Bleriotlaan;PM10;28,75;3
2016-03-24 05:00:00+01:00;Den Haag-Bleriotlaan;NO;0,74;1
2016-03-24 05:00:00+01:00;Den Haag-Bleriotlaan;NO2;23,38;3
2016-03-24 05:00:00+01:00;Den Haag-Bleriotlaan;O3;23,49;2
2016-03-24 06:00:00+01:00;Den Haag-Bleriotlaan;PM10;44,11;4
2016-03-24 06:00:00+01:00;Den Haag-Bleriotlaan;NO2;23,67;3
2016-03-24 06:00:00+01:00;Den Haag-Bleriotlaan;NO;1,33;1
2016-03-24 06:00:00+01:00;Den Haag-Bleriotlaan;O3;21,22;2
2016-03-24 07:00:00+01:00;Den Haag-Bleriotlaan;PM10;30,03;4
2016-03-24 07:00:00+01:00;Den Haag-Bleriotlaan;O3;3,81;1
2016-03-24 07:00:00+01:00;Den Haag-Bleriotlaan;NO2;60,71;6
2016-03-24 07:00:00+01:00;Den Haag-Bleriotlaan;NO;15,66;2
2016-03-24 08:00:00+01:00;Den Haag-Bleriotlaan;NO;42,63;3
2016-03-24 08:00:00+01:00;Den Haag-Bleriotlaan;NO2;75,91;7
2016-03-24 08:00:00+01:00;Den Haag-Bleriotlaan;PM10;41,55;4
2016-03-24 08:00:00+01:00;Den Haag-Bleriotlaan;O3;1,64;1
2016-03-24 09:00:00+01:00;Den Haag-Bleriotlaan;O3;2,43;1
2016-03-24 09:00:00+01:00;Den Haag-Bleriotlaan;PM10;33,87;4
2016-03-24 09:00:00+01:00;Den Haag-Bleriotlaan;NO2;68,87;6
2016-03-24 09:00:00+01:00;Den Haag-Bleriotlaan;NO;46,83;3
2016-03-24 10:00:00+01:00;Den Haag-Bleriotlaan;NO2;58,76;5
2016-03-24 10:00:00+01:00;Den Haag-Bleriotlaan;O3;6,66;1
2016-03-24 10:00:00+01:00;Den Haag-Bleriotlaan;NO;29,05;3
2016-03-24 10:00:00+01:00;Den Haag-Bleriotlaan;PM10;47,95;5
2016-03-24 11:00:00+01:00;Den Haag-Bleriotlaan;O3;10,37;1
2016-03-24 11:00:00+01:00;Den Haag-Bleriotlaan;PM10;45,39;5
2016-03-24 11:00:00+01:00;Den Haag-Bleriotlaan;NO;17,77;2
2016-03-24 11:00:00+01:00;Den Haag-Bleriotlaan;NO2;47,93;5
2016-03-24 12:00:00+01:00;Den Haag-Bleriotlaan;NO;20,38;2
2016-03-24 12:00:00+01:00;Den Haag-Bleriotlaan;O3;13,36;1
2016-03-24 12:00:00+01:00;Den Haag-Bleriotlaan;NO2;43,2;4
2016-03-24 12:00:00+01:00;Den Haag-Bleriotlaan;PM10;56,91;5
2016-03-24 13:00:00+01:00;Den Haag-Bleriotlaan;NO;16,47;2
2016-03-24 13:00:00+01:00;Den Haag-Bleriotlaan;PM10;54,35;5
2016-03-24 13:00:00+01:00;Den Haag-Bleriotlaan;O3;17,77;2
2016-03-24 13:00:00+01:00;Den Haag-Bleriotlaan;NO2;37,64;4
2016-03-24 14:00:00+01:00;Den Haag-Bleriotlaan;NO2;34,06;4
2016-03-24 14:00:00+01:00;Den Haag-Bleriotlaan;NO;11,27;2
2016-03-24 14:00:00+01:00;Den Haag-Bleriotlaan;PM10;49,23;5
2016-03-24 14:00:00+01:00;Den Haag-Bleriotlaan;O3;23,97;2
2016-03-24 15:00:00+01:00;Den Haag-Bleriotlaan;NO;10,97;2
2016-03-24 15:00:00+01:00;Den Haag-Bleriotlaan;PM10;41,55;4
2016-03-24 15:00:00+01:00;Den Haag-Bleriotlaan;O3;26,87;2
2016-03-24 15:00:00+01:00;Den Haag-Bleriotlaan;NO2;34,46;4
2016-03-24 16:00:00+01:00;Den Haag-Bleriotlaan;O3;25,96;2
2016-03-24 16:00:00+01:00;Den Haag-Bleriotlaan;NO2;41,2;4
2016-03-24 16:00:00+01:00;Den Haag-Bleriotlaan;PM10;55,63;5
2016-03-24 16:00:00+01:00;Den Haag-Bleriotlaan;NO;10,59;2
2016-03-24 17:00:00+01:00;Den Haag-Bleriotlaan;PM10;28,75;3
2016-03-24 17:00:00+01:00;Den Haag-Bleriotlaan;O3;27,94;2
2016-03-24 17:00:00+01:00;Den Haag-Bleriotlaan;NO2;43,95;4
2016-03-24 17:00:00+01:00;Den Haag-Bleriotlaan;NO;8,56;1
2016-03-24 18:00:00+01:00;Den Haag-Bleriotlaan;PM10;23,63;3
2016-03-24 18:00:00+01:00;Den Haag-Bleriotlaan;NO2;49,92;5
2016-03-24 18:00:00+01:00;Den Haag-Bleriotlaan;O3;22,09;2
2016-03-24 18:00:00+01:00;Den Haag-Bleriotlaan;NO;6,89;1
2016-03-24 19:00:00+01:00;Den Haag-Bleriotlaan;NO2;48,88;5
2016-03-24 19:00:00+01:00;Den Haag-Bleriotlaan;NO;4,13;1
2016-03-24 19:00:00+01:00;Den Haag-Bleriotlaan;O3;22,62;2
2016-03-24 19:00:00+01:00;Den Haag-Bleriotlaan;PM10;13,39;2
2016-03-24 20:00:00+01:00;Den Haag-Bleriotlaan;NO2;49,46;5
2016-03-24 20:00:00+01:00;Den Haag-Bleriotlaan;NO;2,68;1
2016-03-24 20:00:00+01:00;Den Haag-Bleriotlaan;O3;23,73;2
2016-03-24 21:00:00+01:00;Den Haag-Bleriotlaan;NO;1,76;1
2016-03-24 21:00:00+01:00;Den Haag-Bleriotlaan;O3;26,12;2
2016-03-24 21:00:00+01:00;Den Haag-Bleriotlaan;NO2;49,14;5
2016-03-24 21:00:00+01:00;Den Haag-Bleriotlaan;PM10;0,59;1
2016-03-24 22:00:00+01:00;Den Haag-Bleriotlaan;O3;32,15;3
2016-03-24 22:00:00+01:00;Den Haag-Bleriotlaan;NO;0,72;1
2016-03-24 22:00:00+01:00;Den Haag-Bleriotlaan;NO2;30,75;4
2016-03-24 23:00:00+01:00;Den Haag-Bleriotlaan;NO2;23,51;3
2016-03-24 23:00:00+01:00;Den Haag-Bleriotlaan;PM10;3,15;1
2016-03-24 23:00:00+01:00;Den Haag-Bleriotlaan;NO;0,86;1
2016-03-24 23:00:00+01:00;Den Haag-Bleriotlaan;O3;33,6;3
2016-03-25 00:00:00+01:00;Den Haag-Bleriotlaan;NO;0,29;1
2016-03-25 00:00:00+01:00;Den Haag-Bleriotlaan;NO2;19,47;2
2016-03-25 00:00:00+01:00;Den Haag-Bleriotlaan;O3;36,54;3
2016-03-25 00:00:00+01:00;Den Haag-Bleriotlaan;PM10;12,11;2
2016-03-25 01:00:00+01:00;Den Haag-Bleriotlaan;NO;1,44;1
2016-03-25 01:00:00+01:00;Den Haag-Bleriotlaan;O3;43,45;4
2016-03-25 01:00:00+01:00;Den Haag-Bleriotlaan;NO2;12,05;2
2016-03-25 02:00:00+01:00;Den Haag-Bleriotlaan;NO;0,6;1
2016-03-25 02:00:00+01:00;Den Haag-Bleriotlaan;NO2;14,06;2
2016-03-25 02:00:00+01:00;Den Haag-Bleriotlaan;O3;41,81;4
2016-03-25 03:00:00+01:00;Den Haag-Bleriotlaan;NO;0,43;1
2016-03-25 03:00:00+01:00;Den Haag-Bleriotlaan;NO2;14,23;2
2016-03-25 04:00:00+01:00;Den Haag-Bleriotlaan;NO2;12,49;2
2016-03-25 04:00:00+01:00;Den Haag-Bleriotlaan;NO;0,39;1
2016-03-25 05:00:00+01:00;Den Haag-Bleriotlaan;NO;0,32;1
2016-03-25 05:00:00+01:00;Den Haag-Bleriotlaan;PM10;6,99;1
2016-03-25 05:00:00+01:00;Den Haag-Bleriotlaan;NO2;14,65;2
2016-03-25 06:00:00+01:00;Den Haag-Bleriotlaan;NO;0,58;1
2016-03-25 06:00:00+01:00;Den Haag-Bleriotlaan;NO2;18,56;2
2016-03-25 07:00:00+01:00;Den Haag-Bleriotlaan;NO2;29,44;3
2016-03-25 07:00:00+01:00;Den Haag-Bleriotlaan;NO;1,51;1
2016-03-25 07:00:00+01:00;Den Haag-Bleriotlaan;PM10;13,39;2
2016-03-25 08:00:00+01:00;Den Haag-Bleriotlaan;NO;3,82;1
