tijdstip;locatie;component;waarde;LKI
2016-03-19 10:00:00+01:00;Den Haag-Rebecquestraat;PM10;30,03;4
2016-03-19 10:00:00+01:00;Den Haag-Rebecquestraat;NO2;11,68;2
2016-03-19 11:00:00+01:00;Den Haag-Rebecquestraat;NO;2,04;1
2016-03-19 11:00:00+01:00;Den Haag-Rebecquestraat;O3;77,67;5
2016-03-19 11:00:00+01:00;Den Haag-Rebecquestraat;PM25;4,06293;1
2016-03-19 11:00:00+01:00;Den Haag-Rebecquestraat;PM10;10,83;2
2016-03-19 11:00:00+01:00;Den Haag-Rebecquestraat;NO2;9,53;1
2016-03-19 12:00:00+01:00;Den Haag-Rebecquestraat;NO2;12,21;2
2016-03-19 12:00:00+01:00;Den Haag-Rebecquestraat;PM25;8,8832;1
2016-03-19 12:00:00+01:00;Den Haag-Rebecquestraat;NO;4,06;1
2016-03-19 12:00:00+01:00;Den Haag-Rebecquestraat;PM10;5,71;1
2016-03-19 12:00:00+01:00;Den Haag-Rebecquestraat;O3;76,28;5
2016-03-19 13:00:00+01:00;Den Haag-Rebecquestraat;PM10;17,23;2
2016-03-19 13:00:00+01:00;Den Haag-Rebecquestraat;NO2;8,19;1
2016-03-19 13:00:00+01:00;Den Haag-Rebecquestraat;NO;1,7;1
2016-03-19 13:00:00+01:00;Den Haag-Rebecquestraat;PM25;7,45905;1
2016-03-19 13:00:00+01:00;Den Haag-Rebecquestraat;O3;83,4;6
2016-03-19 14:00:00+01:00;Den Haag-Rebecquestraat;O3;84,61;6
2016-03-19 14:00:00+01:00;Den Haag-Rebecquestraat;PM25;8,2462;1
2016-03-19 14:00:00+01:00;Den Haag-Rebecquestraat;NO2;8,31;1
2016-03-19 14:00:00+01:00;Den Haag-Rebecquestraat;PM10;18,51;2
2016-03-19 14:00:00+01:00;Den Haag-Rebecquestraat;NO;1,64;1
2016-03-19 15:00:00+01:00;Den Haag-Rebecquestraat;PM25;8,4646;1
2016-03-19 15:00:00+01:00;Den Haag-Rebecquestraat;PM10;13,39;2
2016-03-19 15:00:00+01:00;Den Haag-Rebecquestraat;NO2;5,44;1
2016-03-19 15:00:00+01:00;Den Haag-Rebecquestraat;NO;1,81;1
2016-03-19 15:00:00+01:00;Den Haag-Rebecquestraat;O3;88,16;6
2016-03-19 16:00:00+01:00;Den Haag-Rebecquestraat;PM25;6,14319;1
2016-03-19 16:00:00+01:00;Den Haag-Rebecquestraat;O3;86,31;6
2016-03-19 16:00:00+01:00;Den Haag-Rebecquestraat;NO;1,02;1
2016-03-19 16:00:00+01:00;Den Haag-Rebecquestraat;PM10;31,31;4
2016-03-19 16:00:00+01:00;Den Haag-Rebecquestraat;NO2;6,74;1
2016-03-19 17:00:00+01:00;Den Haag-Rebecquestraat;NO;1,31;1
2016-03-19 17:00:00+01:00;Den Haag-Rebecquestraat;PM10;31,31;4
2016-03-19 17:00:00+01:00;Den Haag-Rebecquestraat;NO2;6,52;1
2016-03-19 17:00:00+01:00;Den Haag-Rebecquestraat;PM25;5,94663;1
2016-03-19 17:00:00+01:00;Den Haag-Rebecquestraat;O3;82,67;6
2016-03-19 18:00:00+01:00;Den Haag-Rebecquestraat;NO2;7,94;1
2016-03-19 18:00:00+01:00;Den Haag-Rebecquestraat;PM25;8,6011;1
2016-03-19 18:00:00+01:00;Den Haag-Rebecquestraat;PM10;23,63;3
2016-03-19 18:00:00+01:00;Den Haag-Rebecquestraat;NO;2,18;1
2016-03-19 18:00:00+01:00;Den Haag-Rebecquestraat;O3;79,01;5
2016-03-19 19:00:00+01:00;Den Haag-Rebecquestraat;NO;1,46;1
2016-03-19 19:00:00+01:00;Den Haag-Rebecquestraat;NO2;9,82;1
2016-03-19 19:00:00+01:00;Den Haag-Rebecquestraat;PM25;5,77646;1
2016-03-19 19:00:00+01:00;Den Haag-Rebecquestraat;PM10;23,63;3
2016-03-19 19:00:00+01:00;Den Haag-Rebecquestraat;O3;81,33;6
2016-03-19 20:00:00+01:00;Den Haag-Rebecquestraat;NO;1,0;1
2016-03-19 20:00:00+01:00;Den Haag-Rebecquestraat;PM25;7,5182;1
2016-03-19 20:00:00+01:00;Den Haag-Rebecquestraat;NO2;8,91;1
2016-03-19 20:00:00+01:00;Den Haag-Rebecquestraat;PM10;37,71;4
2016-03-19 20:00:00+01:00;Den Haag-Rebecquestraat;O3;84,91;6
2016-03-19 21:00:00+01:00;Den Haag-Rebecquestraat;NO;0,75;1
2016-03-19 21:00:00+01:00;Den Haag-Rebecquestraat;PM10;19,79;2
2016-03-19 21:00:00+01:00;Den Haag-Rebecquestraat;NO2;8,03;1
2016-03-19 21:00:00+01:00;Den Haag-Rebecquestraat;PM25;7,2634;1
2016-03-19 21:00:00+01:00;Den Haag-Rebecquestraat;O3;87,6;6
2016-03-19 22:00:00+01:00;Den Haag-Rebecquestraat;NO;0,75;1
2016-03-19 22:00:00+01:00;Den Haag-Rebecquestraat;NO2;6,53;1
2016-03-19 22:00:00+01:00;Den Haag-Rebecquestraat;O3;88,23;6
2016-03-19 22:00:00+01:00;Den Haag-Rebecquestraat;PM25;9,1198;1
2016-03-19 22:00:00+01:00;Den Haag-Rebecquestraat;PM10;38,99;4
2016-03-19 23:00:00+01:00;Den Haag-Rebecquestraat;PM25;9,0379;1
2016-03-19 23:00:00+01:00;Den Haag-Rebecquestraat;O3;85,32;6
2016-03-19 23:00:00+01:00;Den Haag-Rebecquestraat;NO2;7,56;1
2016-03-19 23:00:00+01:00;Den Haag-Rebecquestraat;PM10;27,47;3
2016-03-19 23:00:00+01:00;Den Haag-Rebecquestraat;NO;1,72;1
2016-03-20 00:00:00+01:00;Den Haag-Rebecquestraat;NO2;6,4;1
2016-03-20 00:00:00+01:00;Den Haag-Rebecquestraat;PM25;7,28251;1
2016-03-20 00:00:00+01:00;Den Haag-Rebecquestraat;O3;88,29;6
2016-03-20 00:00:00+01:00;Den Haag-Rebecquestraat;NO;0,12;1
2016-03-20 00:00:00+01:00;Den Haag-Rebecquestraat;PM10;12,11;2
2016-03-20 01:00:00+01:00;Den Haag-Rebecquestraat;O3;87,29;6
2016-03-20 01:00:00+01:00;Den Haag-Rebecquestraat;NO2;5,49;1
2016-03-20 01:00:00+01:00;Den Haag-Rebecquestraat;PM25;5,13946;1
2016-03-20 01:00:00+01:00;Den Haag-Rebecquestraat;PM10;14,67;2
2016-03-20 01:00:00+01:00;Den Haag-Rebecquestraat;NO;0,74;1
2016-03-20 02:00:00+01:00;Den Haag-Rebecquestraat;PM10;15,95;2
2016-03-20 02:00:00+01:00;Den Haag-Rebecquestraat;PM25;5,44067;1
2016-03-20 02:00:00+01:00;Den Haag-Rebecquestraat;O3;84,34;6
2016-03-20 02:00:00+01:00;Den Haag-Rebecquestraat;NO;0,72;1
2016-03-20 02:00:00+01:00;Den Haag-Rebecquestraat;NO2;5,16;1
2016-03-20 03:00:00+01:00;Den Haag-Rebecquestraat;NO;1,59;1
2016-03-20 03:00:00+01:00;Den Haag-Rebecquestraat;PM10;12,11;2
2016-03-20 03:00:00+01:00;Den Haag-Rebecquestraat;PM25;5,04209;1
2016-03-20 03:00:00+01:00;Den Haag-Rebecquestraat;O3;76,4;5
2016-03-20 03:00:00+01:00;Den Haag-Rebecquestraat;NO2;8,59;1
2016-03-20 04:00:00+01:00;Den Haag-Rebecquestraat;O3;79,4;5
2016-03-20 04:00:00+01:00;Den Haag-Rebecquestraat;NO2;6,68;1
2016-03-20 04:00:00+01:00;Den Haag-Rebecquestraat;NO;0,46;1
2016-03-20 04:00:00+01:00;Den Haag-Rebecquestraat;PM10;1,87;1
2016-03-20 04:00:00+01:00;Den Haag-Rebecquestraat;PM25;4,73451;1
2016-03-20 05:00:00+01:00;Den Haag-Rebecquestraat;PM25;5,02207;1
2016-03-20 05:00:00+01:00;Den Haag-Rebecquestraat;PM10;0,59;1
2016-03-20 05:00:00+01:00;Den Haag-Rebecquestraat;NO;0,49;1
2016-03-20 05:00:00+01:00;Den Haag-Rebecquestraat;O3;79,25;5
2016-03-20 05:00:00+01:00;Den Haag-Rebecquestraat;NO2;6,16;1
2016-03-20 06:00:00+01:00;Den Haag-Rebecquestraat;PM10;1,87;1
2016-03-20 06:00:00+01:00;Den Haag-Rebecquestraat;NO2;5,37;1
2016-03-20 06:00:00+01:00;Den Haag-Rebecquestraat;NO;0,51;1
2016-03-20 06:00:00+01:00;Den Haag-Rebecquestraat;PM25;3,97284;1
2016-03-20 06:00:00+01:00;Den Haag-Rebecquestraat;O3;76,7;5
2016-03-20 07:00:00+01:00;Den Haag-Rebecquestraat;NO2;7,53;1
2016-03-20 07:00:00+01:00;Den Haag-Rebecquestraat;NO;0,93;1
2016-03-20 07:00:00+01:00;Den Haag-Rebecquestraat;PM25;3,47325;1
2016-03-20 07:00:00+01:00;Den Haag-Rebecquestraat;PM10;10,83;2
2016-03-20 07:00:00+01:00;Den Haag-Rebecquestraat;O3;75,75;5
2016-03-20 08:00:00+01:00;Den Haag-Rebecquestraat;NO;0,43;1
2016-03-20 08:00:00+01:00;Den Haag-Rebecquestraat;PM10;1,87;1
2016-03-20 08:00:00+01:00;Den Haag-Rebecquestraat;NO2;6,47;1
2016-03-20 08:00:00+01:00;Den Haag-Rebecquestraat;O3;80,2;6
2016-03-20 08:00:00+01:00;Den Haag-Rebecquestraat;PM25;2,70976;1
2016-03-20 09:00:00+01:00;Den Haag-Rebecquestraat;O3;78,83;5
2016-03-20 09:00:00+01:00;Den Haag-Rebecquestraat;PM25;2,2038;1
2016-03-20 09:00:00+01:00;Den Haag-Rebecquestraat;PM10;9,55;1
2016-03-20 09:00:00+01:00;Den Haag-Rebecquestraat;NO2;10,3;2
2016-03-20 09:00:00+01:00;Den Haag-Rebecquestraat;NO;0,91;1
2016-03-20 10:00:00+01:00;Den Haag-Rebecquestraat;PM10;6,99;1
2016-03-20 10:00:00+01:00;Den Haag-Rebecquestraat;NO2;8,35;1
2016-03-20 10:00:00+01:00;Den Haag-Rebecquestraat;O3;88,41;6
2016-03-20 10:00:00+01:00;Den Haag-Rebecquestraat;PM25;2,25112;1
2016-03-20 10:00:00+01:00;Den Haag-Rebecquestraat;NO;1,18;1
2016-03-20 11:00:00+01:00;Den Haag-Rebecquestraat;NO2;7,24;1
2016-03-20 11:00:00+01:00;Den Haag-Rebecquestraat;NO;1,29;1
2016-03-20 11:00:00+01:00;Den Haag-Rebecquestraat;O3;93,85;6
2016-03-20 11:00:00+01:00;Den Haag-Rebecquestraat;PM10;19,79;2
2016-03-20 11:00:00+01:00;Den Haag-Rebecquestraat;PM25;4,00924;1
2016-03-20 12:00:00+01:00;Den Haag-Rebecquestraat;NO2;9,35;1
2016-03-20 12:00:00+01:00;Den Haag-Rebecquestraat;NO;1,95;1
2016-03-20 12:00:00+01:00;Den Haag-Rebecquestraat;O3;90,28;6
2016-03-20 12:00:00+01:00;Den Haag-Rebecquestraat;PM25;6,35886;1
2016-03-20 12:00:00+01:00;Den Haag-Rebecquestraat;PM10;14,67;2
2016-03-20 13:00:00+01:00;Den Haag-Rebecquestraat;PM25;7,8822;1
2016-03-20 13:00:00+01:00;Den Haag-Rebecquestraat;PM10;19,79;2
2016-03-20 13:00:00+01:00;Den Haag-Rebecquestraat;NO;1,74;1
2016-03-20 13:00:00+01:00;Den Haag-Rebecquestraat;NO2;10,07;2
2016-03-20 13:00:00+01:00;Den Haag-Rebecquestraat;O3;87,62;6
2016-03-20 14:00:00+01:00;Den Haag-Rebecquestraat;NO2;10,65;2
2016-03-20 14:00:00+01:00;Den Haag-Rebecquestraat;NO;1,41;1
2016-03-20 14:00:00+01:00;Den Haag-Rebecquestraat;PM25;8,1916;1
2016-03-20 14:00:00+01:00;Den Haag-Rebecquestraat;PM10;27,47;3
2016-03-20 14:00:00+01:00;Den Haag-Rebecquestraat;O3;85,22;6
2016-03-20 15:00:00+01:00;Den Haag-Rebecquestraat;NO;1,48;1
2016-03-20 15:00:00+01:00;Den Haag-Rebecquestraat;PM10;15,95;2
2016-03-20 15:00:00+01:00;Den Haag-Rebecquestraat;O3;79,06;5
2016-03-20 15:00:00+01:00;Den Haag-Rebecquestraat;NO2;11,03;2
2016-03-20 15:00:00+01:00;Den Haag-Rebecquestraat;PM25;11,9863;2
2016-03-20 16:00:00+01:00;Den Haag-Rebecquestraat;PM25;12,2411;2
2016-03-20 16:00:00+01:00;Den Haag-Rebecquestraat;NO2;11,64;2
2016-03-20 16:00:00+01:00;Den Haag-Rebecquestraat;PM10;24,91;3
2016-03-20 16:00:00+01:00;Den Haag-Rebecquestraat;O3;77,73;5
2016-03-20 16:00:00+01:00;Den Haag-Rebecquestraat;NO;1,66;1
2016-03-20 17:00:00+01:00;Den Haag-Rebecquestraat;O3;78,23;5
2016-03-20 17:00:00+01:00;Den Haag-Rebecquestraat;PM25;14,7345;2
2016-03-20 17:00:00+01:00;Den Haag-Rebecquestraat;NO2;10,7;2
2016-03-20 17:00:00+01:00;Den Haag-Rebecquestraat;PM10;36,43;4
2016-03-20 17:00:00+01:00;Den Haag-Rebecquestraat;NO;1,63;1
2016-03-20 18:00:00+01:00;Den Haag-Rebecquestraat;O3;75,23;5
2016-03-20 18:00:00+01:00;Den Haag-Rebecquestraat;PM10;31,31;4
2016-03-20 18:00:00+01:00;Den Haag-Rebecquestraat;NO;1,7;1
2016-03-20 18:00:00+01:00;Den Haag-Rebecquestraat;PM25;14,0247;2
2016-03-20 18:00:00+01:00;Den Haag-Rebecquestraat;NO2;14,54;2
2016-03-20 19:00:00+01:00;Den Haag-Rebecquestraat;O3;75,35;5
2016-03-20 19:00:00+01:00;Den Haag-Rebecquestraat;PM10;37,71;4
2016-03-20 19:00:00+01:00;Den Haag-Rebecquestraat;NO2;13,3;2
2016-03-20 19:00:00+01:00;Den Haag-Rebecquestraat;NO;1,53;1
2016-03-20 19:00:00+01:00;Den Haag-Rebecquestraat;PM25;10,2027;2
2016-03-20 20:00:00+01:00;Den Haag-Rebecquestraat;NO;0,95;1
2016-03-20 20:00:00+01:00;Den Haag-Rebecquestraat;NO2;11,89;2
2016-03-20 20:00:00+01:00;Den Haag-Rebecquestraat;PM10;38,99;4
2016-03-20 20:00:00+01:00;Den Haag-Rebecquestraat;O3;74,25;5
2016-03-20 20:00:00+01:00;Den Haag-Rebecquestraat;PM25;10,5758;2
2016-03-20 21:00:00+01:00;Den Haag-Rebecquestraat;O3;78,84;5
2016-03-20 21:00:00+01:00;Den Haag-Rebecquestraat;NO;0,88;1
2016-03-20 21:00:00+01:00;Den Haag-Rebecquestraat;PM25;8,0096;1
2016-03-20 21:00:00+01:00;Den Haag-Rebecquestraat;PM10;14,67;2
2016-03-20 21:00:00+01:00;Den Haag-Rebecquestraat;NO2;9,24;1
2016-03-20 22:00:00+01:00;Den Haag-Rebecquestraat;O3;77,53;5
2016-03-20 22:00:00+01:00;Den Haag-Rebecquestraat;NO2;9,8;1
2016-03-20 22:00:00+01:00;Den Haag-Rebecquestraat;PM25;8,9287;1
2016-03-20 22:00:00+01:00;Den Haag-Rebecquestraat;PM10;33,87;4
2016-03-20 22:00:00+01:00;Den Haag-Rebecquestraat;NO;0,75;1
2016-03-20 23:00:00+01:00;Den Haag-Rebecquestraat;NO2;12,71;2
2016-03-20 23:00:00+01:00;Den Haag-Rebecquestraat;PM25;10,0935;2
2016-03-20 23:00:00+01:00;Den Haag-Rebecquestraat;NO;0,83;1
2016-03-20 23:00:00+01:00;Den Haag-Rebecquestraat;O3;72,42;5
2016-03-20 23:00:00+01:00;Den Haag-Rebecquestraat;PM10;28,75;3
2016-03-21 00:00:00+01:00;Den Haag-Rebecquestraat;NO2;9,77;1
2016-03-21 00:00:00+01:00;Den Haag-Rebecquestraat;PM25;8,683;1
2016-03-21 00:00:00+01:00;Den Haag-Rebecquestraat;O3;75,4;5
2016-03-21 00:00:00+01:00;Den Haag-Rebecquestraat;PM10;22,35;3
2016-03-21 00:00:00+01:00;Den Haag-Rebecquestraat;NO;0,54;1
2016-03-21 01:00:00+01:00;Den Haag-Rebecquestraat;PM25;8,2735;1
2016-03-21 01:00:00+01:00;Den Haag-Rebecquestraat;PM10;15,95;2
2016-03-21 01:00:00+01:00;Den Haag-Rebecquestraat;O3;77,22;5
2016-03-21 01:00:00+01:00;Den Haag-Rebecquestraat;NO2;9,73;1
2016-03-21 01:00:00+01:00;Den Haag-Rebecquestraat;NO;0,65;1
2016-03-21 02:00:00+01:00;Den Haag-Rebecquestraat;NO2;10,59;2
2016-03-21 02:00:00+01:00;Den Haag-Rebecquestraat;O3;74,31;5
2016-03-21 02:00:00+01:00;Den Haag-Rebecquestraat;PM10;27,47;3
2016-03-21 02:00:00+01:00;Den Haag-Rebecquestraat;PM25;10,6577;2
2016-03-21 02:00:00+01:00;Den Haag-Rebecquestraat;NO;0,05;1
2016-03-21 03:00:00+01:00;Den Haag-Rebecquestraat;PM25;8,046;1
2016-03-21 03:00:00+01:00;Den Haag-Rebecquestraat;PM10;14,67;2
2016-03-21 03:00:00+01:00;Den Haag-Rebecquestraat;NO2;8,06;1
2016-03-21 04:00:00+01:00;Den Haag-Rebecquestraat;O3;77,48;5
2016-03-21 04:00:00+01:00;Den Haag-Rebecquestraat;NO;0,37;1
2016-03-21 04:00:00+01:00;Den Haag-Rebecquestraat;PM25;9,7932;1
2016-03-21 04:00:00+01:00;Den Haag-Rebecquestraat;PM10;31,31;4
2016-03-21 04:00:00+01:00;Den Haag-Rebecquestraat;NO2;8,52;1
2016-03-21 05:00:00+01:00;Den Haag-Rebecquestraat;NO;0,16;1
2016-03-21 05:00:00+01:00;Den Haag-Rebecquestraat;PM25;10,1208;2
2016-03-21 05:00:00+01:00;Den Haag-Rebecquestraat;PM10;27,47;3
2016-03-21 05:00:00+01:00;Den Haag-Rebecquestraat;O3;80,6;6
2016-03-21 05:00:00+01:00;Den Haag-Rebecquestraat;NO2;7,55;1
2016-03-21 06:00:00+01:00;Den Haag-Rebecquestraat;O3;80,65;6
2016-03-21 06:00:00+01:00;Den Haag-Rebecquestraat;PM10;22,35;3
2016-03-21 06:00:00+01:00;Den Haag-Rebecquestraat;NO2;8,73;1
2016-03-21 06:00:00+01:00;Den Haag-Rebecquestraat;PM25;11,5586;2
2016-03-21 06:00:00+01:00;Den Haag-Rebecquestraat;NO;0,17;1
2016-03-21 07:00:00+01:00;Den Haag-Rebecquestraat;NO2;14,16;2
2016-03-21 07:00:00+01:00;Den Haag-Rebecquestraat;PM10;12,11;2
2016-03-21 07:00:00+01:00;Den Haag-Rebecquestraat;NO;0,59;1
2016-03-21 07:00:00+01:00;Den Haag-Rebecquestraat;O3;78,17;5
2016-03-21 07:00:00+01:00;Den Haag-Rebecquestraat;PM25;13,1602;2
2016-03-21 08:00:00+01:00;Den Haag-Rebecquestraat;NO;1,92;1
2016-03-21 08:00:00+01:00;Den Haag-Rebecquestraat;PM10;24,91;3
2016-03-21 08:00:00+01:00;Den Haag-Rebecquestraat;O3;67,85;5
2016-03-21 08:00:00+01:00;Den Haag-Rebecquestraat;NO2;25,96;3
2016-03-21 08:00:00+01:00;Den Haag-Rebecquestraat;PM25;17,7466;3
2016-03-21 09:00:00+01:00;Den Haag-Rebecquestraat;O3;69,62;5
2016-03-21 09:00:00+01:00;Den Haag-Rebecquestraat;NO2;22,93;3
2016-03-21 09:00:00+01:00;Den Haag-Rebecquestraat;PM10;21,07;3
2016-03-21 09:00:00+01:00;Den Haag-Rebecquestraat;PM25;9,6567;1
2016-03-21 09:00:00+01:00;Den Haag-Rebecquestraat;NO;3,07;1
2016-03-21 10:00:00+01:00;Den Haag-Rebecquestraat;NO2;16,33;2
2016-03-21 10:00:00+01:00;Den Haag-Rebecquestraat;NO;1,53;1
2016-03-21 10:00:00+01:00;Den Haag-Rebecquestraat;O3;67,69;5
2016-03-21 10:00:00+01:00;Den Haag-Rebecquestraat;PM10;31,31;4
2016-03-21 10:00:00+01:00;Den Haag-Rebecquestraat;PM25;9,7841;1
2016-03-21 11:00:00+01:00;Den Haag-Rebecquestraat;PM10;19,79;2
2016-03-21 11:00:00+01:00;Den Haag-Rebecquestraat;O3;64,2;5
2016-03-21 11:00:00+01:00;Den Haag-Rebecquestraat;PM25;11,3311;2
2016-03-21 11:00:00+01:00;Den Haag-Rebecquestraat;NO;2,58;1
2016-03-21 11:00:00+01:00;Den Haag-Rebecquestraat;NO2;19,56;2
2016-03-21 12:00:00+01:00;Den Haag-Rebecquestraat;PM25;12,6688;2
2016-03-21 12:00:00+01:00;Den Haag-Rebecquestraat;O3;65,87;5
2016-03-21 12:00:00+01:00;Den Haag-Rebecquestraat;NO;2,72;1
2016-03-21 12:00:00+01:00;Den Haag-Rebecquestraat;NO2;18,54;2
2016-03-21 12:00:00+01:00;Den Haag-Rebecquestraat;PM10;17,23;2
2016-03-21 13:00:00+01:00;Den Haag-Rebecquestraat;NO2;18,49;2
2016-03-21 13:00:00+01:00;Den Haag-Rebecquestraat;PM10;17,23;2
2016-03-21 13:00:00+01:00;Den Haag-Rebecquestraat;PM25;10,4393;2
2016-03-21 13:00:00+01:00;Den Haag-Rebecquestraat;NO;2,35;1
2016-03-21 13:00:00+01:00;Den Haag-Rebecquestraat;O3;68,23;5
2016-03-21 14:00:00+01:00;Den Haag-Rebecquestraat;PM25;16,0358;3
2016-03-21 14:00:00+01:00;Den Haag-Rebecquestraat;PM10;13,39;2
2016-03-21 14:00:00+01:00;Den Haag-Rebecquestraat;NO;2,23;1
2016-03-21 14:00:00+01:00;Den Haag-Rebecquestraat;NO2;18,78;2
2016-03-21 14:00:00+01:00;Den Haag-Rebecquestraat;O3;63,54;5
2016-03-21 15:00:00+01:00;Den Haag-Rebecquestraat;O3;57,22;4
2016-03-21 15:00:00+01:00;Den Haag-Rebecquestraat;NO2;19,92;2
2016-03-21 15:00:00+01:00;Den Haag-Rebecquestraat;PM25;14,0065;2
2016-03-21 15:00:00+01:00;Den Haag-Rebecquestraat;PM10;22,35;3
2016-03-21 15:00:00+01:00;Den Haag-Rebecquestraat;NO;2,26;1
2016-03-21 16:00:00+01:00;Den Haag-Rebecquestraat;NO2;18,23;2
2016-03-21 16:00:00+01:00;Den Haag-Rebecquestraat;PM25;20,2764;4
2016-03-21 16:00:00+01:00;Den Haag-Rebecquestraat;O3;57,23;4
2016-03-21 16:00:00+01:00;Den Haag-Rebecquestraat;PM10;33,87;4
2016-03-21 16:00:00+01:00;Den Haag-Rebecquestraat;NO;3,04;1
2016-03-21 17:00:00+01:00;Den Haag-Rebecquestraat;O3;56,68;4
2016-03-21 17:00:00+01:00;Den Haag-Rebecquestraat;PM10;35,15;4
2016-03-21 17:00:00+01:00;Den Haag-Rebecquestraat;NO2;18,88;2
2016-03-21 17:00:00+01:00;Den Haag-Rebecquestraat;NO;2,25;1
2016-03-21 17:00:00+01:00;Den Haag-Rebecquestraat;PM25;20,6404;4
2016-03-21 18:00:00+01:00;Den Haag-Rebecquestraat;PM25;17,4463;3
2016-03-21 18:00:00+01:00;Den Haag-Rebecquestraat;NO2;15,66;2
2016-03-21 18:00:00+01:00;Den Haag-Rebecquestraat;O3;65,98;5
2016-03-21 18:00:00+01:00;Den Haag-Rebecquestraat;PM10;37,71;4
2016-03-21 18:00:00+01:00;Den Haag-Rebecquestraat;NO;1,43;1
2016-03-21 19:00:00+01:00;Den Haag-Rebecquestraat;PM10;14,67;2
2016-03-21 19:00:00+01:00;Den Haag-Rebecquestraat;NO;1,06;1
2016-03-21 19:00:00+01:00;Den Haag-Rebecquestraat;PM25;16,5818;3
2016-03-21 19:00:00+01:00;Den Haag-Rebecquestraat;NO2;15,28;2
2016-03-21 19:00:00+01:00;Den Haag-Rebecquestraat;O3;70,98;5
2016-03-21 20:00:00+01:00;Den Haag-Rebecquestraat;NO;1,45;1
2016-03-21 20:00:00+01:00;Den Haag-Rebecquestraat;PM25;13,688;2
2016-03-21 20:00:00+01:00;Den Haag-Rebecquestraat;NO2;12,77;2
2016-03-21 20:00:00+01:00;Den Haag-Rebecquestraat;O3;72,73;5
2016-03-21 20:00:00+01:00;Den Haag-Rebecquestraat;PM10;17,23;2
2016-03-21 21:00:00+01:00;Den Haag-Rebecquestraat;NO;1,0;1
2016-03-21 21:00:00+01:00;Den Haag-Rebecquestraat;O3;71,15;5
2016-03-21 21:00:00+01:00;Den Haag-Rebecquestraat;PM10;23,63;3
2016-03-21 21:00:00+01:00;Den Haag-Rebecquestraat;NO2;12,49;2
2016-03-21 21:00:00+01:00;Den Haag-Rebecquestraat;PM25;16,4362;3
2016-03-21 22:00:00+01:00;Den Haag-Rebecquestraat;NO2;17,25;2
2016-03-21 22:00:00+01:00;Den Haag-Rebecquestraat;O3;65,51;5
2016-03-21 22:00:00+01:00;Den Haag-Rebecquestraat;NO;1,64;1
2016-03-21 22:00:00+01:00;Den Haag-Rebecquestraat;PM25;13,5788;2
2016-03-21 22:00:00+01:00;Den Haag-Rebecquestraat;PM10;23,63;3
2016-03-21 23:00:00+01:00;Den Haag-Rebecquestraat;NO;0,8;1
2016-03-21 23:00:00+01:00;Den Haag-Rebecquestraat;PM25;9,047;1
2016-03-21 23:00:00+01:00;Den Haag-Rebecquestraat;PM10;19,79;2
2016-03-21 23:00:00+01:00;Den Haag-Rebecquestraat;O3;72,5;5
2016-03-21 23:00:00+01:00;Den Haag-Rebecquestraat;NO2;11,0;2
2016-03-22 00:00:00+01:00;Den Haag-Rebecquestraat;NO;0,36;1
2016-03-22 00:00:00+01:00;Den Haag-Rebecquestraat;PM10;18,51;2
2016-03-22 00:00:00+01:00;Den Haag-Rebecquestraat;NO2;10,92;2
2016-03-22 00:00:00+01:00;Den Haag-Rebecquestraat;O3;71,47;5
2016-03-22 00:00:00+01:00;Den Haag-Rebecquestraat;PM25;7,36714;1
2016-03-22 01:00:00+01:00;Den Haag-Rebecquestraat;O3;69,37;5
2016-03-22 01:00:00+01:00;Den Haag-Rebecquestraat;NO2;10,96;2
2016-03-22 01:00:00+01:00;Den Haag-Rebecquestraat;NO;0,44;1
2016-03-22 01:00:00+01:00;Den Haag-Rebecquestraat;PM25;11,8043;2
2016-03-22 01:00:00+01:00;Den Haag-Rebecquestraat;PM10;24,91;3
2016-03-22 02:00:00+01:00;Den Haag-Rebecquestraat;NO;0,34;1
2016-03-22 02:00:00+01:00;Den Haag-Rebecquestraat;PM25;10,3301;2
2016-03-22 02:00:00+01:00;Den Haag-Rebecquestraat;NO2;10,03;2
2016-03-22 02:00:00+01:00;Den Haag-Rebecquestraat;PM10;8,27;1
2016-03-22 02:00:00+01:00;Den Haag-Rebecquestraat;O3;72,23;5
2016-03-22 03:00:00+01:00;Den Haag-Rebecquestraat;NO;0,25;1
2016-03-22 03:00:00+01:00;Den Haag-Rebecquestraat;NO2;12,84;2
2016-03-22 03:00:00+01:00;Den Haag-Rebecquestraat;O3;71,59;5
2016-03-22 03:00:00+01:00;Den Haag-Rebecquestraat;PM25;9,4292;1
2016-03-22 03:00:00+01:00;Den Haag-Rebecquestraat;PM10;12,11;2
2016-03-22 04:00:00+01:00;Den Haag-Rebecquestraat;PM10;9,55;1
2016-03-22 04:00:00+01:00;Den Haag-Rebecquestraat;O3;66,32;5
2016-03-22 04:00:00+01:00;Den Haag-Rebecquestraat;NO;0,3;1
2016-03-22 04:00:00+01:00;Den Haag-Rebecquestraat;PM25;6,8812;1
2016-03-22 04:00:00+01:00;Den Haag-Rebecquestraat;NO2;17,65;2
2016-03-22 05:00:00+01:00;Den Haag-Rebecquestraat;O3;70,93;5
2016-03-22 05:00:00+01:00;Den Haag-Rebecquestraat;NO;0,27;1
2016-03-22 05:00:00+01:00;Den Haag-Rebecquestraat;PM10;19,79;2
2016-03-22 05:00:00+01:00;Den Haag-Rebecquestraat;PM25;8,0278;1
